year,phase_id,phase_name,match_id,teams,date,local_time,gmt_time,results,description_url,press_conference_url,dir_id,p3_url,p2_url
2012,1,Pool A,75,RUS-CUB,29/06/2012,17:10,15:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=75&No=35696,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=75&No=35697,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-075.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-075.pdf
2012,1,Pool A,76,JPN-SRB,29/06/2012,20:10,18:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=76&No=35698,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=76&No=35699,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-076.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-076.pdf
2012,1,Pool A,77,CUB-JPN,30/06/2012,17:10,15:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=77&No=35748,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=77&No=35749,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-077.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-077.pdf
2012,1,Pool A,78,SRB-RUS,30/06/2012,20:10,18:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=78&No=35752,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=78&No=35753,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-078.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-078.pdf
2012,2,Pool B,7,CAN-FIN,18/05/2012,16:10,20:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=7&No=34691,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=7&No=34692,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-007.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-007.pdf
2012,2,Pool B,8,BRA-POL,18/05/2012,20:10,00:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=8&No=34693,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=8&No=34696,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-008.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-008.pdf
2012,2,Pool B,9,CAN-BRA,19/05/2012,16:10,20:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=9&No=34719,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=9&No=34720,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-009.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-009.pdf
2012,2,Pool B,10,POL-FIN,19/05/2012,20:10,00:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=10&No=34721,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=10&No=34722,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-010.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-010.pdf
2012,2,Pool B,11,BRA-FIN,20/05/2012,16:10,20:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=11&No=34742,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=11&No=34743,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-011.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-011.pdf
2012,2,Pool B,12,CAN-POL,20/05/2012,20:10,00:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=12&No=34747,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=12&No=34748,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-012.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-012.pdf
2012,2,Pool B,31,POL-CAN,01/06/2012,17:40,15:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=31&No=34925,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=31&No=34926,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-031.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-031.pdf
2012,2,Pool B,32,BRA-FIN,01/06/2012,20:10,18:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=32&No=34927,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=32&No=34928,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-032.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-032.pdf
2012,2,Pool B,33,POL-FIN,02/06/2012,17:40,15:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=33&No=34945,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=33&No=34946,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-033.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-033.pdf
2012,2,Pool B,34,BRA-CAN,02/06/2012,20:10,18:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=34&No=34947,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=34&No=34948,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-034.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-034.pdf
2012,2,Pool B,35,FIN-CAN,03/06/2012,17:40,15:30,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=35&No=34961,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=35&No=34962,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-035.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-035.pdf
2012,2,Pool B,36,POL-BRA,03/06/2012,20:40,18:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=36&No=34963,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=36&No=34964,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-036.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-036.pdf
2012,2,Pool B,55,BRA-FIN,08/06/2012,10:00,12:50,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=55&No=35054,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=55&No=35057,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-055.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-055.pdf
2012,2,Pool B,56,CAN-POL,08/06/2012,12:30,15:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=56&No=35061,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=56&No=35064,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-056.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-056.pdf
2012,2,Pool B,57,BRA-CAN,09/06/2012,10:00,12:50,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=57&No=35105,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=57&No=35108,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-057.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-057.pdf
2012,2,Pool B,58,POL-FIN,09/06/2012,12:40,15:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=58&No=35115,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=58&No=35117,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-058.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-058.pdf
2012,2,Pool B,59,BRA-POL,10/06/2012,10:00,12:50,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=59&No=35158,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=59&No=35159,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-059.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-059.pdf
2012,2,Pool B,60,FIN-CAN,10/06/2012,12:55,15:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=60&No=35166,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=60&No=35168,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-060.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-060.pdf
2012,2,Pool B,79,BRA-CAN,15/06/2012,17:10,14:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=79&No=35273,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=79&No=35275,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-079.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-079.pdf
2012,2,Pool B,80,FIN-POL,15/06/2012,20:10,16:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=80&No=35278,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=80&No=35281,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-080.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-080.pdf
2012,2,Pool B,81,CAN-POL,16/06/2012,16:10,13:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=81&No=35312,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=81&No=35313,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-081.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-081.pdf
2012,2,Pool B,82,FIN-BRA,16/06/2012,18:40,15:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=82&No=35314,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=82&No=35317,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-082.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-082.pdf
2012,2,Pool B,83,POL-BRA,17/06/2012,16:10,13:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=83&No=35355,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=83&No=35356,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-083.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-083.pdf
2012,2,Pool B,84,FIN-CAN,17/06/2012,18:50,15:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=84&No=35361,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=84&No=35363,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-084.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-084.pdf
2012,3,Pool C,13,USA-FRA,18/05/2012,17:10,15:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=13&No=34679,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=13&No=34686,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-013.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-013.pdf
2012,3,Pool C,14,KOR-ITA,18/05/2012,20:40,18:30,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=14&No=34689,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=14&No=34690,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-014.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-014.pdf
2012,3,Pool C,15,KOR-USA,19/05/2012,17:10,15:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=15&No=34709,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=15&No=34710,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-015.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-015.pdf
2012,3,Pool C,16,FRA-ITA,19/05/2012,20:40,18:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=16&No=34713,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=16&No=34715,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-016.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-016.pdf
2012,3,Pool C,17,FRA-KOR,20/05/2012,17:10,15:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=17&No=34738,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=17&No=34739,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-017.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-017.pdf
2012,3,Pool C,18,USA-ITA,20/05/2012,20:40,18:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=18&No=34740,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=18&No=34741,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-018.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-018.pdf
2012,3,Pool C,37,FRA-KOR,15/06/2012,15:10,13:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=37&No=35272,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=37&No=35274,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-037.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-037.pdf
2012,3,Pool C,38,ITA-USA,15/06/2012,18:40,16:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=38&No=35280,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=38&No=35282,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-038.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-038.pdf
2012,3,Pool C,39,USA-KOR,16/06/2012,17:10,15:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=2&MatchNo=39&No=35321,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2012/viewMatchInfo.asp?Category=3&MatchNo=39&No=35318,WL2012,http://www.fivb.org/vis_web/volley/WL2012/pdf/P3-039.pdf,http://www.fivb.org/vis_web/volley/WL2012/pdf/P2-039.pdf
